Speaker,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
QB_NZ_F_201,-3.020588276526693,-1.0929412100478166,1.774610525871678,0.6662239298605306,-0.7029828265148544,0.4863911743728116,-0.7572687279194134,0.525483440320364,0.20489256868192196,0.7914515518663507,0.23395352461710409,-0.43699588927509186,0.2638080112282187,-0.6669941840934064,-0.5882438669785182,-0.6752874987163393,-0.6147390888510578,0.48733170275199295,0.10180698615038511,-0.1411118673213285
QB_NZ_F_213,-2.9405709469873558,2.1200500267586633,-0.3361563524148603,-0.8168758379962695,0.15473361447030096,-0.32923441211668314,-2.2720650768211725,0.7410349348594111,-0.24433226072001818,0.3574910115341,-0.31921334008523927,-0.018674379321504325,0.27206588289152217,-0.29587940645280403,-0.24734377193844972,-0.3376118635318329,0.28259206513064355,0.6509911017840053,0.18485324852636784,0.5021281473802582
QB_NZ_F_216,1.5096662484899726,-3.333983975604927,-1.2798040078963395,-0.7726009335813965,-0.4412862790792191,-1.4983344649474384,0.1747386531713122,-0.25792881588770145,0.3683523399262402,0.12438149099248526,-0.5364873328084641,-0.8518987495877332,-0.6234252159364317,0.13854625508827237,-0.0019005005325994381,-0.1441452141690761,-1.0702035961794387,0.42910665495080264,-0.2923003175761972,-0.09921264496726452
QB_NZ_F_218,-4.050218461817434,0.04811302654151014,-0.49759653893336325,-1.6159047997388207,-0.10225023114970953,-0.2841178114600097,0.7526798469533397,-0.11130217104518064,0.41848858770266106,0.5731527959457909,-0.70040889981574594,0.5572598410339141,0.15365600676783145,-0.5684883079931481,0.33756437505893416,0.15054119043636366,-0.34589463260608666,0.4085058416856522,-0.04844606990723731,0.2935524877024046
QB_NZ_F_228,-1.2439153962885041,-1.5034295830429394,-1.593235032250025,-0.1609098621788472,-1.7202511225876331,-1.329983390320665,0.39582168665407663,0.03357019487465773,-0.2550969131688712,-0.008049009430232837,-0.8202278388235933,0.09465836650677016,-0.721805684713132,-0.024393283024251353,0.863632573414154,-0.751716646971338,0.10255992793482176,0.8932701184644303,0.7060060015374213,0.045134166006638506
QB_NZ_F_236,2.7321082618804784,0.7792228708589336,-1.2866690605727737,1.3570377433363594,0.45962005650937565,0.5515076456328354,0.3207545275201014,-0.1596054839499741,0.12713801206140077,0.20559091121905262,1.0283412642446765,0.024876028846328002,0.08964784870648326,-0.4391810988649644,0.039196585411836,0.44307272585339125,-0.1710427629049063,-0.06753845993951844,0.012829657945993908,0.21153075559809348
QB_NZ_F_246,0.7450658609527352,-0.7292793854390736,-2.4623843699378236,-1.2026265949411545,-0.978349229197065,-1.0517850066951169,0.0018143482506583761,-0.20178650016313576,-0.018429927458539806,-1.033343915008479,-0.3958677870786926,0.02705318293522323,0.6825101985563905,0.0747183499107731,-0.49249953650121747,-0.1411643216469736,-0.3404417634597343,-0.4350901153296011,0.4900594479732839,0.015019553067638339
QB_NZ_F_248,-2.581901481573353,0.21393954780289903,0.6977144965421611,0.6648112629882938,0.4502708570616126,-0.220868758078859,-0.28205454121591145,0.08332533724151371,0.06487996633947964,0.896821665624412,0.3024290535819211,0.415422492772113,-0.3142559185029762,-0.0049143651117154324,0.11738080837284501,-0.5504428889008238,-0.008070723363458293,-0.19692877686683427,0.37919284011605314,-0.03950556915293637
QB_NZ_F_250,0.352305848239251,-0.5993141666472892,1.7600072308678516,-0.7467080561928069,0.012058884579982753,1.2516446688566825,-0.9470299563282075,-0.4196026919855575,0.15777768323335795,-0.18639764975882941,-0.44286698229232246,-0.8645630543105446,-0.2649923662838227,-0.9671747141846049,-0.2808626093098214,0.5025915333428251,0.14043993036742414,-0.7548650817492966,-0.6794528914770772,0.23378871216825312
QB_NZ_F_251,-1.1503326150201656,-0.5029307923785233,0.7209151084532172,-0.06918784232367124,-1.716123281039993,-0.7130573765311037,-0.43903720709646354,-0.47390015055712037,0.23159817260190274,-0.5776222807253484,-0.07150681353732379,-0.9590812356741364,-0.35232948360048,0.018269942426022454,0.2932569457080439,-1.1917285090292042,0.3565911939444942,-0.07364587037093728,-0.1422037478723468,-0.5791253406988788
QB_NZ_F_265,1.0227659519152237,-0.5771476340496272,-3.0644230558849457,2.3762529245146644,-0.7183498266201825,1.3861397762192837,0.49251314777250405,0.623138768290191,-0.58729613976301,0.7303422809963708,0.7468983334065643,1.1277087893834707,1.1059558294692668,1.0621600549079069,0.7566136168993478,-0.03128016969630359,0.41554375294359497,1.6421816150186175,-0.19505641855939143,0.5307147009197267
QB_NZ_F_266,-1.9396994160196004,3.953502287876155,-2.62253510433562,-0.8583183981598791,-2.97216215064497,0.1403638615066249,0.9300356462968277,-0.714818166901524,1.1624021747952173,0.48756384417825227,0.4397203280457818,-0.054400043963245305,-0.43814170416087195,0.9118534290651116,-0.1610770505233695,-0.36420475740148917,-0.29595466774974705,-0.5155895124665082,0.021702263576361003,-0.2575630258533944
QB_NZ_F_276,1.1572023976174717,-0.3081658794967077,0.5706023121259632,0.04508840006196744,-2.7170564145727956,1.5345448214974329,-1.0589084970328906,-2.446998744535567,0.47717890251392925,-2.737048539145752,-0.34171447438926233,0.7771800312805945,-0.812354305340465,-0.3892243415917545,0.37191033421530123,0.6356765855142539,0.07550077972033407,1.1272101633224474,-0.2698101806961624,-0.11268542590334289
QB_NZ_F_280,-2.986451113918133,-0.035927639568439904,0.16797896473189255,-1.2936473708753724,0.8490041759688486,2.1885899957698296,-0.2727613388924343,0.24739508892163517,0.3699106764886592,0.18127992733093065,0.4977242110729395,0.1023804570530796,0.2817638657547432,0.1638068863572555,0.006762388662069012,0.3059895489041922,-0.8470495304676654,0.2750151621279069,0.08651165634983103,-0.3842952378429815
QB_NZ_F_281,2.5299215792127594,-2.3419328835164652,-0.350235653346459,3.111514380343162,-0.3637258637681304,0.6568405776008662,0.8595993003880251,0.7452519942446884,-0.9404321531409048,0.46720571015145873,-0.6029471653006263,-0.813546003530971,-0.06958318169596338,-0.34244439609624006,-0.14738815453283785,0.3173216564570614,-0.32671368269137724,0.8635551421157133,0.10062797445973862,-0.111159174173526
QB_NZ_F_284,-1.9172017119460534,-2.081597379346601,0.32683942562912777,-0.4360212696579438,0.13621015549134935,-0.2988924507741072,0.15128383719733943,-0.6399220913739533,-0.8087596079169173,0.03886425322116759,0.5854454298492793,-0.1497872421027668,-0.015166048715208467,0.23498946143800553,0.6977107198958739,-0.1317765602035663,-0.18072227541244595,0.21814849407321674,0.7663015267910873,-0.4224429097434256
QB_NZ_F_305,0.08091971566042964,-0.19662098499089928,1.0472776189801367,2.4420307223479703,0.590948289886723,0.09464406915257836,-0.6996966064350255,0.04374987942137876,2.1660305950695813,-0.9979983714534177,2.3697683581895004,-0.6558875613677673,-0.2190960687500592,0.10619104680275661,0.20327132545669258,-0.06180423561279083,-0.45663477471807246,-0.052596904548509495,0.18000679271652734,0.4994191937922741
QB_NZ_F_306,0.18612671265753597,-1.9085004786188682,0.7319958254530704,-0.20230545873382227,-0.15948446894194573,-0.1012808742811551,-1.4311355291911911,0.46346680930214257,0.5838005135251338,1.8668702567954873,0.4140066703391565,0.34738658262534966,0.5454575454207945,-0.407678467670078,0.1773350785530762,-0.20054735199277754,0.4018040073670281,0.20224838128873673,0.23223060720993519,0.06477216185528205
QB_NZ_F_307,-2.564354799834221,0.9240348781196958,0.103853766884697,-1.1900356726366004,-0.732399620343931,-1.2190385861689277,-0.8927601979555563,-0.357506551254387,-0.6888955454745683,-0.4363155830265954,-0.9534714499133172,0.775279813439624,-0.5129285396525963,0.5362483586101997,-0.3947690664320032,-0.9120265283754304,-0.794558203679798,-0.10702593163850875,0.27871456777877746,0.3275934658175444
QB_NZ_F_314,2.092635626766105,1.2251221558077152,0.7927207389190025,0.7321872207272021,0.5476080593413272,0.22086576878438163,0.09778824605371106,-0.2051464160121981,-1.2004390345314022,-0.351796549003458,0.33723853941263626,0.39262551382957683,-0.5740478627073101,-0.0023687122324719317,-0.04733178681050311,0.21071636884236214,0.15111746216702737,-0.8613438251921007,0.12730958883726498,-0.045708186706156693
QB_NZ_F_326,-1.2086357626051256,0.1385069733582345,-0.2846709374304313,-1.0558912476153672,-0.7573048148864908,0.5766539728769232,-1.0334510790021962,0.8339358089791407,0.2723155266848495,-0.6646269871088764,-0.3920696457864465,-0.10247103184781353,0.2325428399405791,0.3536445192387289,-1.130802742477723,-0.28230863799038725,0.20584976292770996,0.33226235150466144,0.34640148898203216,-0.5002203928612523
QB_NZ_F_332,2.24434419029436,2.0252181686760045,-0.34020122902348754,-2.005252960254932,-0.2510445755476235,-0.5227471027092709,2.7481043843169073,0.3697190513445971,0.8575909855078764,-0.7820710531259741,0.11499259746888998,-1.5371661317028307,-0.9828068694892521,0.02207987481236402,-0.31177793911291335,-0.14605856781031076,0.34847096648785003,0.7762834004870997,0.7927272734742642,0.6563112902970895
QB_NZ_F_344,-0.8243170891495342,-0.18033847532474145,1.6512241162861276,0.3284890999080543,0.16753833464364046,0.33636089710528333,-0.00774681276607365,-0.9073639742818533,-0.5745951146503171,-0.7540976737717583,-0.16524386695136464,1.0247330665992107,-0.10541331831783918,0.09104395533603508,-0.1252487029631976,0.0761712347773963,-0.08175779509871524,-0.06378761427199299,0.3240384995805082,0.03036408633727429
QB_NZ_F_365,0.6515960079014719,-0.10798411694245837,-2.372684189276473,0.9239190279857431,0.7987157431621759,0.49209018921715086,-1.7574069907370986,0.7789180350720928,-0.08179168526801474,-0.2255140475144801,0.14930505562010107,-0.45150757519277024,-1.6666764471664552,-1.0659715270575791,-0.8095000556885819,-0.4626716392778227,-0.24671583158502383,-0.3088499493121221,-0.09723512659373,-0.49477429905182774
QB_NZ_F_366,3.8997865679938064,-1.8410678967663994,0.5465137860219553,0.07306072358366823,0.6139735740162297,-0.7894657627314886,-1.1082541142650677,-0.41358119939222737,1.471032909128524,-0.18710269346938993,0.09246269253867916,-1.3505384659002022,0.26377505251724365,0.49802918516984024,-0.2643485487258436,0.6425062966728459,0.4072874470815478,0.35613337685675206,0.09173626480473333,0.03844952867666223
QB_NZ_F_369,-1.5330300265258938,0.9321214661953974,0.4980655135546376,-1.3795016283482076,0.008547167646630752,0.48499888303440014,0.4403196341900069,0.6863086631479477,0.27463085630811385,-0.6236135923442513,0.33831592122530896,0.19460334226990278,0.2890963686262443,-0.3304127552932398,0.2375171189225971,-0.13106110121329514,-0.4412072411262417,-0.38878360987822314,-0.05105793261605774,-0.23346280293669613
QB_NZ_F_377,0.31053143471503586,1.9251883748959142,0.23456232372814861,0.3006307111267565,0.060324983155747636,-0.6283077801180945,0.07441017314255959,-0.01792848775327895,0.8210489984800026,-0.7205793294025585,-1.4564725900096336,0.6441369250814902,-0.03861009853329001,-0.25840962847451265,-0.583014051999915,0.13164377620580933,-0.4369142699037664,0.7337588887608179,-1.0026674745896513,0.04978182401879578
QB_NZ_F_382,2.109039501571976,1.1285611292148954,-0.1973449488225529,-0.022438664593345446,1.7720118618361542,0.12817881622272514,-0.3589740827565006,-0.20555093914606304,1.122179605596077,-0.7195974943694734,-1.3997414798719663,0.10338933587667057,-0.3910016303661247,-0.003052159194319588,-0.28936965460602687,0.8516282067386642,-0.3277540821132945,0.35046125360156966,0.22740561774920875,0.19949542433736261
QB_NZ_F_387,2.997250490096785,0.08111843039189959,-2.2688301383234317,-0.9247939700403172,-0.2789111758900556,-1.415218360499863,0.9047950585168819,0.3010806277762406,-0.49086560719931654,-0.6808059677343171,-0.10644905859606184,0.8044878117415091,0.12512892911130408,-0.28091202562001383,0.5078338918688383,-0.18997765826059007,-0.016509516014582854,-0.9311998658345457,0.23555753829398426,-0.23955991489604292
QB_NZ_F_401,0.5569297264273109,0.6620376669980398,0.053005998700200514,0.17138859024319505,-0.16297536368664,-1.608298364769644,0.44330056431514636,-0.3046488013449597,-0.9436056247621559,-0.7384595098294164,0.4230210973818769,-0.19736404666677768,0.42189913087011716,0.0625574103269286,-0.8968626017560175,-0.45888838683154143,-0.6686783603371895,-0.5084037910085064,-0.17745981092672686,0.31538144246471733
QB_NZ_F_404,-1.4643917428055642,0.21420266798481175,-0.15759926939336272,0.9555225856053333,-0.41783241650488445,-1.2941612228796935,-0.5372454531195925,-0.570185089475265,-0.05022385168580836,-0.09397516277452812,-0.26692904711227206,0.027405392483149996,-1.2763431653649617,-0.6307927485411744,-0.5874056612263797,-0.3329059643688249,0.8836272923092987,-0.6105826481450431,-1.0001045459316122,0.10699463102497224
QB_NZ_F_406,-0.24361323084610567,-0.5991712188949226,1.5098289518770158,0.4947566005302011,-0.48778301333561913,-1.1564676872501194,-0.21240728027784628,-0.4112046620044443,0.8746793401476074,0.745322319872438,0.1407940671665598,0.21262890952554034,-0.23428583948849366,0.3619398560761807,-0.32744732379874436,-0.32699517218500834,1.231000630346833,0.28986577110637807,-0.14611069590649162,-0.13736068417461467
QB_NZ_F_408,-1.1239545934142503,-2.1920044994110666,0.015417325667567226,-1.3542409857920976,-1.176942995595016,-1.1096964244277454,-0.2989593898193034,0.08268881515075954,0.3943833867191596,0.6313347210813003,0.7289705305052941,0.5313016261209138,-0.19492632553904934,0.10284120408336964,-0.24549264898251466,-0.2393061303423278,-0.5506078254308828,0.23558579309907718,-0.2543513683061418,0.27138230266723307
QB_NZ_F_416,-0.9334681501102715,-1.318029960164429,-0.6480801684616159,-0.6985574946825845,1.3865815614627537,-0.9009361615847409,1.0417865633449068,-0.40613643033863484,0.07986104410548893,0.7467214944282303,1.2237993078409533,0.16984451798494532,-0.7493127582401133,0.08767958331931093,0.4747468317727651,0.34139803913239997,-0.36276252900540634,0.3080166214582791,-0.3362199428125474,0.4750846312987737
QB_NZ_F_420,-1.751492454948905,1.328762566297205,0.2733074643383614,2.159093436555041,2.252719309056198,-1.3213200319154026,-1.009599213511522,0.8600214854845696,-0.19469314895569173,1.3340348535925903,-0.04099502917748661,0.33026875232293607,-0.09442062995553056,-0.16000885686453478,1.2776524861882899,-0.09424753397673062,-0.028264900345698785,-0.5852361280005676,-0.01476579103546313,0.16142365171421538
QB_NZ_F_431,1.6642049674404475,-0.7924144369311555,0.06245926069628727,-0.49391555970354256,1.261444028556407,-0.31098318311447415,-0.4800201434583846,0.6418826259021606,0.040141000568021425,-0.7210530174202214,-0.14955111282167838,-0.20143531838588127,0.03719166315897085,-0.11004841921021213,0.2624452072946247,0.6660289125459378,0.1625308973289684,-0.46263554442522925,-0.5918569182991331,-0.18156203134235444
QB_NZ_F_432,2.9537666802495646,0.8052181949895142,-0.7156573707639502,1.1098949062906225,0.47711286932237695,0.6054513604339381,0.21280314436180775,0.031112650321585784,-0.6878313095571007,-0.12482409683153275,-0.8200956902797756,-0.18056766107016653,-0.15122921229047,-0.6935698070809553,0.2623338539807136,1.1064720100069665,1.163783054007899,-0.13426161419530633,0.7781536354570403,-0.004911441659690209
QB_NZ_F_433,-0.8418883798331908,0.9384364939408039,-0.029026344501815418,-2.1959570571856966,0.320027967004077,-1.1556527653688893,-0.41808283751342856,-0.3455484561835474,0.43386445432645027,-0.9581241991165708,0.12574681208054408,0.13251319694221772,-0.13781000991333928,0.447595789304037,0.601320794722443,0.35321427660851906,-0.5730974251082126,-0.3670881497309536,0.04262295459479944,-0.08394475116958751
QB_NZ_F_446,2.2251670601906466,-1.953003745929198,-1.6618461882063007,0.8581066883396387,0.2602101995883867,-0.6118121613861465,1.0299344904894259,-0.5233285856804657,0.1336757996511694,0.5193855755383682,-0.4766983043348831,0.79255892643703,-0.9153712713060095,0.12786223703370295,-0.3453374422707019,0.7723174120864117,-0.2840688374734618,0.21180246107216935,0.04276971032917871,0.09342660559481851
QB_NZ_F_448,-0.21253118154584247,-0.3046515000832781,0.6141292410643845,1.0386358420043418,-1.30341097484819,-1.3745335967021772,1.9133529048721178,-0.9162186652177405,-0.501915458923264,0.3397098794990282,0.4347725310935755,0.14045348978482375,-0.03339569106324666,-1.4395632585577944,-0.44061413944653455,-0.35370222583430183,1.143417848922082,-0.6139274880452599,-0.02669524610003908,-0.20597107236451417
QB_NZ_F_449,-1.4033650548550278,-1.541594267039247,-1.166025538479643,0.4217168809904159,1.5720299579336228,1.1639434339876709,0.6692252878346858,-0.33935297521373925,-1.0493686068208259,1.4888442919543405,0.5620191625765467,0.5401143886797178,-0.09022100835073721,1.5554174780881052,-0.16451699179825044,-0.7969839959405273,0.37000490282171306,0.4870889277520323,0.009769089877299053,0.051003402666516304
QB_NZ_F_468,-1.7294879521560969,-1.032514228655364,1.7073385959829808,-0.982191134014106,-0.7104532779730819,0.09292904265686625,0.10698307488460491,-0.12074009776621228,0.8951460104629707,0.03401385490044445,-0.8895334935748299,0.5030699558356857,0.421290478206622,0.4327251340690671,-0.7824153803591549,0.024447373341231163,-0.14654162329811513,0.009761052473596986,0.017199426527567674,0.20123473378516568
QB_NZ_F_476,3.589134408626728,-2.4837810401547205,-1.1260380120412408,-0.5533352682580488,-0.15582799949827142,0.24826331068694066,-3.161461245250666,1.2367251854044166,1.2990166235951317,0.981850354978558,-0.29101206141324787,0.6821386931886493,0.9332058834033474,-0.6487371820312373,-0.15698904693072288,-0.6299469980286319,-0.4313959875075398,-0.2697241468866111,0.6064913833910925,0.3786725093405941
QB_NZ_F_478,1.6140125436862987,2.00576058757426,-1.200561743619279,3.1416850832935337,-0.34833003526455053,1.4132631257333859,-0.19915542221032664,0.017095928563120182,-0.01479999353166859,0.6000399313917429,-0.9927570164748601,0.4973644494802456,0.4233391896548227,0.1467898008136237,0.3417482216742656,-0.09050901121090249,0.4497445771582584,-0.2526810327725632,-0.3586944858763312,-0.3365009473016071
QB_NZ_F_484,0.10179042877554847,-1.172875693197146,-2.2393576008348974,-0.2941349688461866,-3.311560986057322,0.7067454798082289,-0.29806124718353083,0.06200665191790786,-0.2719896058843268,-0.2666038803520608,-1.2160758662628939,0.7872663338777544,0.05627776873409764,-0.1711053130614834,-0.15921733941698712,0.08105334594258239,-0.3978640781141313,0.23577644630732256,-0.27416735010595655,-0.10631873675372944
QB_NZ_F_491,2.955197096920825,-0.7268302500221997,-0.5120312286640342,-1.2141944858989435,-0.8981485173366769,-0.5445467479517246,-2.521430632197899,-2.7624940883975313,-0.40344607063519644,-0.5920021747590981,0.3140287283292614,-0.573872299207859,0.06412863464346057,0.7883051580037009,-0.7614408671878278,1.2292028586750197,0.5558874399133454,-0.20167290440510324,0.7046969016852188,0.25316719024889667
QB_NZ_F_500,3.1626610884894193,2.948187180306598,0.29212735632389303,-2.079916669602996,-1.029765675812695,-2.1288579985217866,0.15659234857024718,-1.9133230253460394,1.3019478998988714,0.45130317621732097,-0.9164915398696221,0.5260360041698598,-0.38548334162219955,0.09679547667929471,0.456500714272641,-0.6784427109111203,0.5510190592219633,-0.001536239201052524,-0.07082198666098807,0.08278923180116805
QB_NZ_F_515,-1.7307396164579694,-0.12526753368434648,0.897214317114832,-0.6945056609786122,-0.3747842230064218,-0.67092148226799,-0.36617741797979875,0.4728196383490289,0.011166073751558193,0.590085077213302,0.7786557199833645,0.1705640326354043,0.5156601246813646,0.2963738822807271,-0.24397806481554324,-0.18656547221641667,0.04528665642230659,-0.30514380802867147,-0.13966746966591723,-0.04531702388422718
QB_NZ_F_519,-0.33856421724538266,0.7772691286015327,0.2829025396957404,0.21189016812538475,1.2023966979271177,1.0353583408611178,-0.6717908758847577,-1.4610113334724282,0.6446904509469875,-0.6149396086064591,-0.32403483191517346,0.1854939519994739,0.4443134009637158,1.6892700553010411,0.09631324587893093,-0.13468471882561084,0.21664400055901437,0.8379054920380179,0.38775230070140093,-0.3085025030488228
QB_NZ_F_522,-0.8574866746067891,0.09026849439629349,0.27560618071779014,0.8045374522934797,0.19637198877865514,0.5278538530947056,-0.7019901860909361,0.4757448710471779,0.5996451835174315,-0.4914937218275715,0.527222736099172,0.17154499856099717,-0.5476172342682738,0.22683299013438066,0.18192669140287393,-0.025355609784749048,-0.25589970548602947,-0.01624940174047189,-0.19757989960205613,-0.08440216959529837
QB_NZ_F_525,0.3156797383583775,0.7127014171336924,-0.39297672742123874,-0.38971442829374636,0.12444194763448066,-0.48679865873014616,-1.0760032701903381,-0.7702254949098684,0.6498925942146815,-0.1878221105842832,-0.5769784117982384,1.0584769784804537,0.6106906803394765,-0.3875044823817801,-0.1699794315634236,-0.7261436807334203,0.2370786324149945,0.5858846383485905,0.3951130247097099,-0.24164244720093092
QB_NZ_F_528,1.3887514171641873,-1.18858890902227,0.09759424848936465,0.8536806874428164,-0.9193150356624841,-0.15606508167111172,-0.24796185900488615,-0.06861170527503974,-0.5255113980288177,1.189794732747687,-0.2059478132682411,1.1255792550077264,-0.568442850935974,0.23214936180219573,-0.3076735530885484,0.48364690478975475,-0.43902917462763447,-0.4480649554459134,-0.04539370662815095,0.4499459852706123
QB_NZ_F_529,1.6802843485131806,-1.0117772830391893,-0.6729122491909415,-0.43218751924620824,1.230542269927793,-0.371321699208329,-1.8261271245606665,0.7096191941688714,-1.502183134485436,0.004059242560759178,0.2409768511265125,0.3731301361710918,-0.6383742822134575,0.12213004310118497,-0.29404654922149237,0.8466649683394617,-0.2260568220543201,-0.49335626043564484,0.0033032015397812062,-0.2960151979859588
