Speaker,DRESS_F1,DRESS_F2,FLEECE_F1,FLEECE_F2,GOOSE_F1,GOOSE_F2,KIT_F1,KIT_F2,LOT_F1,LOT_F2,NURSE_F1,NURSE_F2,START_F1,START_F2,STRUT_F1,STRUT_F2,THOUGHT_F1,THOUGHT_F2,TRAP_F1,TRAP_F2
QB_NZ_F_103,-0.12460147330103759,-0.04824384803085664,0.30473227511104345,-0.23523937202921244,0.0533410810696436,0.0571603062909904,0.24083268011625136,-0.1416945330438334,0.1507351327115504,0.04735354115168576,-0.21034388445326552,0.13969093149729214,-0.07910475191939181,0.16366701544574228,0.017732670294193214,0.088527842168488,-0.08823513818278507,-0.003972885023337961,-0.15717778274998617,-8.156323626589088e-4
QB_NZ_F_107,-0.10271117888089373,-0.024307090494268307,-0.005077648770039556,-0.024381397686169273,0.060119320849578696,0.1324818552173412,-0.13342532503542937,-0.07423721982074113,-0.008418730010998837,-0.057221942879353595,-0.19987985366480807,0.030072161438363134,0.13650971786163277,-0.06176175336365003,0.08557091441848383,-0.051994145939837776,0.03318982465619957,0.02927927279427477,0.20824487361013722,-0.03856634216502924
QB_NZ_F_121,-0.061453098268540236,0.10301839804711707,0.05098138534080233,0.008900260086324576,-0.03106769209891665,0.04784004622884889,0.06130054271357531,-0.009409009077609894,0.0028869460073279183,0.09446670697190075,0.05941654203775754,-0.04582439249561339,-0.04137387947711447,-0.12148146240864124,-0.008075355260786383,-0.09193504984726679,-0.23635543593568994,0.16114765998981584,0.1937634329238002,-0.038550477628172104
QB_NZ_F_131,4.416751187059365e-4,0.04631741920473901,0.15223652991866019,-0.047433368416116325,0.009266714952228257,-0.040898889872318336,0.4859315186530639,-0.010071623525522294,-0.20774648813660102,-0.13607904430677634,-0.009589970872244896,-0.1553865129051308,0.18947181229715812,0.09679365209521419,-0.09870179098153359,-0.03130837685573028,-0.20207022497890953,-0.08634789214901066,0.14068157915970012,0.2277103537482933
QB_NZ_F_132,0.10452071708306349,-0.0805410111246247,-0.03394471333637529,0.13574255643306773,-0.04023255492719495,0.0647817538281859,-0.0618085094287826,-0.10615585197073381,-0.06946691349011333,-0.016111021572184404,-0.05684976617083627,0.09534722426747867,-0.07357067036169414,0.021364471275463624,0.05027665409814717,-0.04930163670989247,-0.04372664518667539,-0.04345161390324127,-0.10372897095702027,0.01836932967883304
QB_NZ_F_133,-0.04413924929503563,0.08423985299180548,-0.17068966205991257,0.10387328341080702,0.08968937186951176,-0.1582799446575102,0.01271896695317554,-0.014778784869486862,0.0063402268762147015,0.11029876244931798,0.08136188994899048,-0.004002620815136481,0.012782874696777574,-0.22205587415862355,-0.025527154904907454,-0.23082848883705712,0.03793862405201045,0.12402962685847325,0.02181663594554144,-0.030782395417840763
QB_NZ_F_134,-0.05000443048088022,0.028871336508063818,0.040634804039429824,-0.06216406608124771,0.04244095675878934,-0.13538499089135028,0.027256567064256883,0.04206239737494463,-0.032730938563988676,-0.11368808146449046,-0.08407981200352806,0.2543339859618901,-0.022655362889586785,-0.03389135778936208,0.1884138893525946,0.004191373172323237,0.013955171887448343,-0.1718833406221833,-0.05152811523443,0.06807227978836519
QB_NZ_F_135,-0.0427463903202872,0.02720817062267913,-0.17567038617736902,0.05594717189817672,-0.1605251450767901,-0.027370563124130984,-0.030628439145438478,0.19634301370531346,0.07862758394150769,0.02504611088289654,0.28745102493812424,-0.32241002132482355,-0.1026688908959509,-0.13458020657071154,1.422679215052751e-4,0.07605135009691469,-0.008973521038459867,0.2070697656808229,0.18730288758137123,-0.014136894106577345
QB_NZ_F_141,-0.0763975347360632,0.0199652509340684,0.02417757581531757,-0.1764109817635895,0.06713342313527748,0.04091092149543801,0.327077508776753,-0.3655999291472903,0.10142806406078717,0.04924231083621395,-0.16081964156391904,0.1222344284937393,-0.007027898556303933,0.07296465367646614,-0.03867019231375313,-0.17756832837755393,0.1283717511526584,-0.008880695366110981,-0.40807149980518465,0.14999080709223542
QB_NZ_F_150,-0.13593271223053777,0.0772489737430519,0.14090915311031904,-0.12257134521810387,0.09017045700043383,-0.011427969063764726,0.11484619103016723,-0.030048666896737977,0.0023069801980898246,0.038913881455752024,-0.1048125300584946,0.09916067563623972,-0.15774206848033354,0.050973294071224154,0.16140159308509497,0.046590456204050806,-0.06540471972634673,-0.1165408088159201,-0.25317031415774405,0.029849838171024424
QB_NZ_F_159,0.14056080373188312,-0.08482106237483557,0.21182026846221635,-0.05989883251272116,0.03539919526575364,-0.07188961725219911,-0.08096467781555973,-0.15419759690120752,-0.09514299882710736,0.06008227579022818,-0.02861212284551109,0.3284402051012522,0.21041237069060234,0.010762937912548315,0.012131475917448922,-0.10808534335834465,-0.11032678026875826,0.0011672168086338216,-0.05700150133183184,0.07279100179973817
QB_NZ_F_161,0.301153448346591,-0.21445260050009288,-0.3694344826738725,0.14856140722627315,-0.14488668997039886,0.20884984999169687,-0.03166053397448304,0.13560896611579626,0.06862671529310656,0.039381707533374416,0.3506187059141405,-0.30838090676048185,0.023302017030037477,-0.004193458862984406,-0.3074130301593914,-0.042520830005911,0.11515427336296075,0.07780053851819274,0.4123744995459501,-0.17340283916087554
QB_NZ_F_168,-0.05067443089216161,0.025708320186039357,0.13087652090024957,0.01889668730991402,-0.009080931021325902,0.07972296738885282,-0.12091724382486804,-0.05466363391987343,-0.13690783660205708,-0.0325249800149224,0.22315514307217557,0.10599914333447608,0.3217049326608236,-0.18563966355943257,-0.27679162473723656,-0.18282775709077123,0.09077233790708647,0.11527850892691371,0.14138667159284227,0.04605004522582208
QB_NZ_F_188,-0.14792442009015497,-0.014468818317201605,0.02044866031540361,0.057827686490492754,0.020495195305319274,0.07461146914054569,0.011174163960276408,-0.03426278054542323,0.039214629222697125,-0.1992678878557672,0.04161113791177217,-0.0038805116226932343,-0.06823907615289627,-0.03298884156215807,0.0015473401980946257,-0.06592557072321688,-0.03312367595349456,-0.05662587067411446,-0.11580238806921356,0.12289342963518875
QB_NZ_F_195,-0.1735880423612246,-0.019136841946978254,-0.04743530381206873,-0.09362890575306736,0.12391375957764192,0.06160892864537717,-0.100840651300223,-0.03125255792436966,0.0410781340589654,0.0822557198103824,-0.05102432108646318,0.31068995735944377,-0.015256856616345866,-0.08561915527166414,0.06173035893116809,-0.07569357142729213,-0.003180960356564393,0.025554926630103527,0.05628352688776045,-6.27612571407431e-4
QB_NZ_F_200,0.022150401480219385,0.011392345597317222,-0.1491116324211483,0.19669426541364549,-0.010861806845663577,-0.0819781522824774,-0.2640707524693944,0.21630927965630287,0.05072477068848012,0.11335118864199863,0.31346561285375085,-0.07102303126482123,0.15239264964660976,-0.03201522734347062,-0.3386970779256041,0.09519055603158066,0.02616940329533899,-0.04519390857107862,0.40693609227211697,-0.14192785426909357
QB_NZ_F_201,-0.10717778026136436,-0.005617856228433513,0.10941922781984087,-0.2519108225017514,0.093692822666219,0.1205871833223388,0.09654090297774595,-0.015253359853348568,-0.16066010925743848,0.011771694207244648,-0.15357972019070557,0.27150281369554763,-0.00856023533887121,0.19765081492622563,0.13389158111445718,0.14735583226791046,-0.11832833527655766,-0.08900866622365378,-0.07224857124404872,0.05562494362833388
QB_NZ_F_213,-0.13301368141094663,0.03607720095553211,0.08181987197287884,-0.21751083848008693,0.07151668835315948,0.0929799176556869,0.0944007783972058,-0.13088328048953018,-0.0010224275252641566,-0.11144038088204787,-0.04446225478885852,0.2789383923972657,-0.06302492070485217,-0.10984852480403803,0.233903251844612,-0.03146943566512182,0.17594724255218622,0.07256315002173257,-0.37545533426472294,0.18088774125265275
QB_NZ_F_216,0.07593425143150359,0.08285570037323747,-0.0504125453998886,0.09603541123093685,-0.04769966418682929,-0.17676466465193366,-0.1616768987130595,0.2681622326123042,-0.23818767358274132,0.11898099525440682,2.8945130206367407e-4,-0.38190146239232625,-0.0061087186800212094,0.1366046582741016,0.0333810043318837,0.13055079442849896,0.04266769054565259,-0.011887396283135454,0.2927343287597525,0.09470126900369058
QB_NZ_F_218,-0.22705679642116458,0.1738930328942454,0.13521086998354473,-0.15505064301370922,0.15401005069486132,-0.1183582499419969,0.2118451302163017,-0.11343860099135938,0.016149339788968552,-0.14301864811168102,-0.2932100314365747,0.04507880977347322,-0.09374034371007188,0.06280113613631652,0.12006395838771253,0.04261888175996106,-0.04708858090588185,0.02029343421648787,-0.17799277025781307,0.1599007495775447
QB_NZ_F_228,0.05538296237310415,0.1546233129051915,0.06767771832649407,0.02268920465072083,0.00264507410600472,-0.10740318470964089,-0.020156231257519246,0.15245057074294918,-0.14361797108334545,-0.13847163158195666,-0.06926406946033913,-0.15586925647668703,0.07925045393796473,0.16184713812129292,0.0057589522010207065,0.09028548299663046,0.03313794540418747,-0.05244316170788415,-0.2876364078357758,0.21857303589711832
QB_NZ_F_236,0.05451662622494527,-0.0445975453179775,-0.1286087489950231,0.21841006979753397,0.03468653048888308,0.07215153342279762,-0.1007566557322727,0.06539066634265342,-0.07638753154288064,0.012927699608517876,0.16235839199846996,-0.05347399328043071,0.15716876597564639,-0.17280682235569234,-0.15805504839925114,-0.08742578759303092,0.06714576374906935,0.028667311075478916,0.21197029346874732,-0.15041419495938838
QB_NZ_F_246,-0.06607369695916258,0.05054752076347064,-0.05588789518815016,0.12801826005198452,-0.0822687969117622,-0.22114792318537185,-0.05354109896188985,0.10271947207182579,-0.16143724694009629,-0.08984715026977812,0.19099468472327935,-0.17418963372358603,0.016239218288306635,-0.013300535420802995,0.04431888605743934,-0.06881154828928629,0.04761959113817439,0.0038129531918808432,0.09935082076577122,0.18812756556714427
QB_NZ_F_248,-0.14658104609485448,0.047002630249476325,0.10845979461762932,-0.10734375076779186,0.10932756303336229,0.056256571952845724,0.021409345257974884,-0.048966847377617265,0.04939980214725421,0.007813895005379748,-0.162510862462218,0.22198143052265923,0.039208094382361794,0.11704155455166886,0.08384493943403724,0.03135002345586196,-0.030631599988128783,-0.010053165809786118,-0.32600395876665333,-0.013629097068834592
QB_NZ_F_250,0.007222953833454714,-0.09698354754551194,0.06712190889320005,-0.09806142323462984,-0.11628951391306519,0.0864068255683369,0.18459694114458683,0.03327061293809248,0.0593449625258528,0.0835832568002497,0.008152682904752956,-0.03671906463740193,-0.04059325757302027,-0.04357469207130033,0.10642476702482906,0.1011813589791172,-0.08379739261914469,0.038762493393396144,0.3007656769331066,-0.07307511879685065
QB_NZ_F_251,0.012133379445790163,0.043238826166940164,0.03151927739247047,-0.13597465714400256,-0.11115248402927332,0.006364862824358572,0.08082358999076521,0.10610075986860433,0.0026652947634707236,0.005164307840729979,-0.018839642737632997,-0.002279039895570442,0.0461685816421144,0.07607905460915143,0.10179837222267939,0.056896586992906006,-0.029588096224071565,-0.1775231232778916,-0.2052441558666473,0.10022239778753507
QB_NZ_F_265,0.25423036496171886,0.05336647925912076,0.06896436065548305,0.0825103326282384,0.2385760151576046,0.03287000794292338,-0.19752475672319236,-0.004486970804727911,-0.3843584571310179,-0.1378351691582606,0.2805233630598342,-0.13655111389478036,0.1744537182372248,-0.052844036792458596,-0.24640873225785748,-0.1076094813523362,-0.049440343719500617,0.026575970460661538,-0.14884818637780506,-0.020632075050132374
QB_NZ_F_266,-0.18828551361044402,0.2691547315960806,0.12466718867512565,0.010634860058190594,-0.06851344049681546,0.014518803034092682,0.05910362405549345,-0.17252390685302543,-0.04312201626205782,-0.35200971572663586,-0.1384594441088936,0.049602868026644424,0.11062761080781121,-0.23874753950147956,0.08923779139716742,-0.3015900205107906,0.10996719015433319,-0.20560291813669354,-0.14245834660804854,0.049924601889808067
QB_NZ_F_276,0.09541765206965647,-0.08122518728222282,-0.01103267650463548,0.08385005792864984,-0.1565553170727252,0.25656668115931175,0.11830481447626306,-0.04482503724354289,0.10046697574433548,-0.09466401892654301,0.19305052554363797,-0.48857479885267735,0.11043766230701108,-0.10018528621283511,0.03012101565480628,0.03763427802615569,-0.24114925572848642,-0.13175715613940508,0.13287226387560325,0.23589196614688746
QB_NZ_F_280,-0.15789403675662436,0.05907211437477637,0.12246429604592922,-0.10769377420358761,0.10135091277720822,0.05022426871166437,0.21610426250882847,-0.23176361362855777,-0.20869592575277746,0.04202326976276268,-0.22009376154303073,0.11043928638502465,-0.15523940784843626,-0.025251408671936884,0.11873599154124026,-0.03543557719134824,-0.19638828596869634,0.07047011736637307,-0.10210677887750216,0.04721739587135855
QB_NZ_F_281,0.2705891927734495,-0.09922903333905951,-0.0011777339984266133,0.047826297789766666,0.007357558576512209,0.05365559497778168,-0.20304857939724205,0.18444532455878695,-0.284688070179733,0.06205274235616943,0.08340927399580987,-0.06502634202302893,0.2378989532406454,0.14279884129630896,-0.3362854917405844,0.12121144918184636,-0.022810384772459266,0.017475287600252867,0.33133681448629165,-0.056552341441514595
QB_NZ_F_284,-0.12825431472753596,0.0749644313493179,0.07251368051432663,-0.015458063140050007,0.02993506809785204,-0.06365768459496575,0.09179410297348642,-0.037209971126502255,-0.1295884866452416,0.10499746284042864,-0.023104746361869172,-0.06539027547365961,-0.057527898207534255,0.2042808085864641,0.004535234643596292,0.14480841730402202,-0.10503513475207492,-0.018658280501936016,-0.32403847285732307,0.0638482468249601
QB_NZ_F_305,0.0063721325473139944,-0.13168596029258217,0.031176766905128092,0.18474304709584116,0.1576110920378704,0.15286853935788441,-0.06942096516489656,0.06737325473757629,-0.006191638216498688,0.23344808164719372,-0.01928242003413928,0.20022679703055835,0.12745055097882735,-0.12214501247528198,0.05923707112592208,0.02214047341397199,-0.08897869934197951,-0.20224794690418166,-0.0166172612045326,-0.02760513305163368
QB_NZ_F_306,0.003582295779055846,-0.010895346316607511,0.01812921817927057,-0.06655066558626306,0.06657242750574488,0.040540044534196955,-0.1174538852082159,0.19538749690251803,-0.15568762383071125,-0.006247701587801999,0.09798956288748545,0.010333252358432958,-0.11891838837059955,0.04921787664435034,0.14208275366503473,0.1825672958901312,-0.07167178660575975,0.03767937714490587,-0.05164118792080493,-0.13491707904984002
QB_NZ_F_307,-0.17826998278684086,0.06889904768595373,0.08394568748047099,-0.12395946582907771,-0.033127625822008594,0.011516948543668915,0.05332176552207712,-0.10160017615349416,0.13141535889709405,-0.09954844949447442,-0.0918952353287603,0.0148292797989939,-0.061913927100508415,0.19853050564327052,0.20619245445712647,-0.07179396435620923,0.1091533051197995,-0.010953753575927217,-0.26172364148886074,0.22996412702665053
QB_NZ_F_314,0.04785447025196869,-0.11989772283856019,-0.10032720364327556,0.12632681390145423,-0.11196654880245104,0.0993957493135843,-0.016834953071939683,-0.06256581516925683,0.17865769359722564,0.035937770797643265,0.10852895329999922,-0.0068864121594546844,0.07322656952449678,0.017669040150142746,-0.10844160894155247,-0.07308574166621404,0.0835587964336022,0.047021632063649815,0.034470879209156584,-0.16440326746005182
QB_NZ_F_326,0.025075468550748714,0.010396113666906574,0.013429422106835029,-0.10208030608053933,-0.07947395100595446,-0.014978370445925345,0.004573271200246151,-0.10687055881580299,-0.1447179014050036,-0.07265146354627801,-0.003694105164654234,0.14483305357748963,-0.0727019302401387,-0.03140063810713321,0.16781641502016867,-0.02888529960637707,-0.07594683834350868,0.00972903986631487,-0.033363671204283595,0.17282669411620102
QB_NZ_F_332,0.21518926836192984,0.1778303973622291,-0.21313804246828524,0.29690564106433753,-0.16641869526389597,-0.07642464894550287,0.1053245586981099,-0.006378567535212794,0.1877196062696121,-0.04712579541766134,-0.11191851557363387,0.10445760817113282,-0.172382417069875,-0.18388336531149344,-0.13581571217485738,-0.0821879098656451,0.16452009633508569,-0.0825250129284508,0.4021554801610544,0.018373110859404705
QB_NZ_F_344,-0.08196248383794566,-0.06676077525547759,0.029593537902279497,-0.02450619708277007,-8.17994855405883e-4,0.09522738893419387,0.058571033764790864,-0.12089983845477642,0.2015501126420343,0.026349901251230653,0.012661905113117178,-0.012550525273586874,-0.0181208776584105,0.1600043300669178,-0.00980910903992232,0.03354369292462161,-0.13236564366615228,-0.004548107019574215,-0.08521960696750544,0.042973637674058277
QB_NZ_F_365,0.0641943764482763,-0.015549585777365045,-0.09019293030796519,0.08380342369507628,-0.038884940415289435,0.046781689272875265,-0.07373407684504048,0.08875844806623849,-0.2692663879976267,0.07549814416201545,-0.03525005357345981,0.03802569385373013,0.3520645162867453,-0.10372660519830564,0.13754585346971357,-0.058308727447037516,0.08725021889436227,0.16420231680211053,1.015336981218296e-5,0.05924238775342999
QB_NZ_F_366,0.16592554312844565,-0.09147758282782968,-0.0950252255525731,0.1456115936071023,-0.1103400039566887,-0.0055367038412409515,-0.29219029775064553,0.2728134153634437,-9.173692118511016e-4,0.23099300629711095,0.23665578120584205,-0.17652761036577555,-0.11615351214474963,-0.18635982351846853,-0.014929075569796026,0.1414099263797302,0.0037674323665880132,-0.017932984421939527,0.3908738247426125,-0.05125386876315238
QB_NZ_F_369,-0.08072512646627664,-0.012712637223226856,-0.030938862157183205,-0.02415409711921823,0.012749053949495081,-0.045137273830557274,0.22200132239650522,-0.11486287131241238,0.006677929180502749,-0.05404204119716877,-0.17597394216905646,0.11262972955265849,-0.13531873428079316,-0.012758212618680227,0.09046640699740965,-0.07131370747090882,-0.04464677921554445,-0.027292867451921762,-0.07708297192620639,0.024832224645132142
QB_NZ_F_377,0.023985210604801667,-0.0552533654713472,-0.1076213178536658,-0.10418157007256121,0.031318200356780485,0.05714718459532109,-0.07970273230716576,-0.02623069962422292,0.27284310614365687,-0.09465699442320019,-0.14061902722271563,-0.027929525903118556,0.02246353329484446,-0.10386287269606931,-0.006704842964946253,-0.10604290333760892,0.08274674853984991,-0.010677780965952791,0.22735699527162387,0.13139481970817685
QB_NZ_F_382,0.03719919057642394,-0.07756020823941552,-0.0761408202944463,0.12227872131230881,-0.037558450354635724,0.0633391795516624,-0.15248106600343214,0.06194954084674401,0.21753230169772914,0.07214460310814776,-0.0798196483714048,-0.057508861854990115,-0.05156492550866833,-0.22616307886475812,-0.0682801467620586,-0.07745491140003286,0.041962158650227975,0.14664655862140621,0.3155781069556836,0.07904287973340214
QB_NZ_F_387,0.058909956428774814,-0.014733685971275829,-0.2350765112558147,0.274066337511959,-0.10120418134324709,-0.2270898422045641,-0.08308139276936102,0.17812837731778328,-0.010966329097485492,-0.11210273689491176,0.15736813585038503,-0.26224510740031876,0.034227283455769086,-0.027246272200794525,-0.07740532709494727,-0.12346727392520752,0.13984791913526404,0.05507980557243604,0.05043171039758501,-0.03636506865224841
QB_NZ_F_401,-0.08937009252509093,-0.03135762969059204,-0.12605559308936445,0.031062922503800633,-0.03435162393371548,-0.06960166665208767,-0.017798901659455125,-0.03811497312768195,0.10348973295894891,0.029041009898287982,0.14410066618886783,0.035459015806436935,0.04519764898009897,0.12371771634990637,-0.022969199943164976,-0.06830234518320957,0.1766186902485807,-0.08448321563819725,0.1159852240626196,0.0357713911045698
QB_NZ_F_404,-0.03203963581670145,0.03630462809660337,0.05192282316848046,-0.12395290272804822,0.005095365926433164,-0.02971819196800425,-0.0028099675333565855,-0.010566785309452735,0.19430525915333802,-0.011648902204105771,-0.04992308337212337,0.02913144783074552,0.3100470021087961,0.04312261269434281,0.1478038112496541,0.05202825706722166,0.07478629825557431,-0.04254113176244584,-0.13446483791840677,0.04353698286721224
QB_NZ_F_406,0.0496338734659648,0.0347556780439868,0.002186010533321929,-0.09153428346438194,0.006701937690605609,0.021328101219457905,-0.1586220048963459,0.05864419874199518,0.2070075584261335,0.0106604834899732,0.02497581233752009,0.06494959484633483,-0.010816363090557593,0.04404768713736825,0.08046121161006671,0.14097388498318977,-0.060371025822711324,-0.10764616221775346,-0.09129620071508109,-0.06363265248521291
QB_NZ_F_408,-0.0456589741728759,0.08783741526576475,0.013850496642713489,8.10313467679192e-4,0.061538868474049636,-0.10135235900509595,-0.02457491894478277,0.03306320000678232,-0.15372133421359324,-0.034191779480419536,-0.0058513512402368715,-0.15645857137899863,-0.09869062915960178,0.19451705114147988,0.2337891915251993,0.13719523496866365,-0.03403729359902396,-0.08099962114187918,1.5996083849136877e-4,0.029238095543896184
QB_NZ_F_416,-0.06887947678194448,0.14785859451800237,-0.013580337009864028,0.1204778881997626,0.16910939554702537,-0.12747773375466162,0.02917864804416577,-0.060427424130296926,-0.017743727364182005,0.13411369412367485,-0.11656046080758017,-0.12571896986137648,-0.01650434788555424,0.07977252423240255,0.0373386405941867,0.08548743609026052,0.032009684298986,0.026254875389108732,-0.06200150587192461,-0.06238851072932685
QB_NZ_F_420,-0.15373364655462904,-0.08803656419690846,0.10921193133471122,-0.11074110752866478,0.21265963289261894,0.04836251026216357,-0.0972472493471104,0.05982775023679862,0.14800529791394576,0.08162287685945412,-0.21463476057448702,0.26117194054699144,0.11329111370244764,-0.007619262736486866,-0.018633767586016044,-0.013660453209995213,0.20274460938527383,0.08564491901106934,-0.5198514459356472,-0.09346581439144472
QB_NZ_F_431,0.10364180652858355,-0.13268602015095743,-0.08694378123631152,0.06523232428114607,-0.03606402344760025,-0.10986750277436032,-0.034875663385405785,0.05898293461096122,0.017140573743682233,0.12980332776873302,0.02501895473815024,-0.1267344646874079,-0.05232821613360037,-0.0815733425977895,0.01563540007413839,0.026422531061608547,0.032571113070293964,0.0905980125637688,0.11128451358589396,-0.04323428606274085
QB_NZ_F_432,0.1370053443945482,-0.09240375109629252,-0.05689129131913587,0.16085355055151113,-0.12073703099508379,0.04301359515171407,-0.08189981764592028,0.07346400249440461,0.07605585321665723,-0.05481931545045355,0.15062290466281433,-0.01823652385535329,0.13200894877403402,-0.189954687857538,-0.2553146367347356,0.008150700256844088,0.061517839544401307,0.14306533761528342,0.1266072269153289,-0.08321478449771857
QB_NZ_F_433,-0.16075312108108103,0.016509438200140957,-0.028169403008196314,0.058555548809978916,-0.042322666764265396,-0.09168084774833866,0.09085971485143227,-0.08363581195617771,0.13317721491630638,0.01640510624125559,-0.10933459179414658,-0.12283417162621316,-0.19768420854379934,-0.07855389097794713,0.1570393779079039,-0.05630338752803012,0.09326574023519599,-0.0220206094272206,-0.16317195149716296,0.1071255486918861
QB_NZ_F_446,0.08513590113180737,0.052109302698006385,-0.0421855591675678,0.21686839815202713,0.02514646964997619,-0.09614834273974918,-0.27521189524863804,0.11536760387407333,-0.05361577217634819,0.01199233796942077,0.034619075391653036,-0.3095670264493681,0.16811986004139812,0.07241791896066899,-0.12592827192860692,0.05731557108444215,-0.021369559757000424,0.08386446817300561,0.29802776540635567,-0.036168337628615696
QB_NZ_F_448,-0.06775658101137247,0.06122963313245435,-0.11345106891700842,-0.013287948798205922,-0.02026290768381368,-0.09598450829027114,0.0644049845727008,0.05433846677954963,0.20251752738061696,-0.11406336132432819,0.07237009297452848,0.07891277230412813,0.23329189427725044,0.15171170519880056,-0.10785380194615561,0.12815645236022868,-0.02199314783426535,-0.14480132962783582,0.020892385234876784,-0.10532182051331677
QB_NZ_F_449,0.037861417579499276,0.2005222328058291,0.13041996754182822,-0.05692172975122124,0.15514910696198012,-0.03662922475545577,-0.07480607085179655,-0.12782732383675643,-0.17925237065018673,0.13585697661028667,0.06296919338117968,0.01953263257501029,0.02903599914611779,0.18036648052591533,-0.06310135397247679,-0.03464021362934388,-0.13559092052341265,0.13648401477491265,-0.23470709190228337,-0.08238175145273124
QB_NZ_F_468,-0.06282186475136262,0.011875834784886356,0.13184796807806778,-0.1457982873778654,0.003907634615592922,-0.02577254874129767,0.011473842799269366,-0.043770721039569964,0.1044653899312902,-0.046621679637789244,-0.10041269988557862,0.050237782605029216,-0.18657816393274204,0.14558866118318586,0.13546023626278722,0.08315803755647774,-0.18515254674616716,-0.05852958170963516,0.14489550212434074,0.08522559142562021
QB_NZ_F_476,0.12212363113721801,-0.14982889256066642,-0.09345761781901459,0.1351770901648121,-0.023446341526388692,0.035109305663202924,-0.2901964890151559,0.49782717199735566,-0.3665231417839795,-0.020241261538388726,0.3212313038438499,-0.1607077165185112,-0.12777399852285176,-0.07181794127854374,0.22359097824913138,0.05057412270938718,-0.035900039899059884,0.16993409009705274,0.25987211950459904,-0.052892263921711966
QB_NZ_F_478,0.10000025885619626,-0.09257575598206759,0.07177429512335372,-0.06575347150282579,0.017414868687132004,0.1761334011023864,-0.18450883044850708,0.09787300337857345,0.0036531015579425053,-0.1346032534784113,0.08517658140896082,0.04130010849884833,0.28847894338914065,-0.18050609253224434,-0.24490154527411817,-0.19722928567173645,0.005534030283140156,0.043474988773775564,-0.008343386584866925,-0.10705258840408757
QB_NZ_F_484,0.0831332748827097,0.03809021878573732,0.10335428829948665,-0.02666030012935835,-0.07951646634355987,-0.04522122370759477,-0.021239107549828478,0.07360370928167145,-0.32710890035717616,-0.3067315346678794,0.10366251450686971,-0.33018480383867294,0.13671473710225512,0.0642825521720493,0.046443593043403335,-0.026764968077566374,-0.07646838554271844,-0.026848073973197,0.13108496192607544,0.16487600560962912
QB_NZ_F_491,-0.10965594476682128,-0.0030986805778588896,0.009107178899214282,0.15542547827203473,-0.265154429181831,0.0809845780055381,-0.18171800835139226,0.020592766366485746,0.024338108265394374,0.08656123810650514,0.5566664687258225,-0.3988687965451497,-0.04704205037537088,-0.17228126412499242,0.09790968177100634,0.09452195175231126,0.05720410475180703,0.020518664201274905,0.17573760139694883,0.051616471988551654
QB_NZ_F_500,-0.034810984255431325,0.11996624341874824,-0.25304028201110423,0.09767346356910435,-0.20325157535751917,0.06451909877318943,-0.1294810068751809,0.22379147836230026,0.5221397280334348,-0.17339247940788025,0.10174334121164494,-0.26434713473130633,-0.19439143579107146,-0.2254128046788381,0.03908027742667943,-0.11859279352971949,0.21243275207686643,-0.07720275213276794,0.14484593594747064,-0.07429948345465179
QB_NZ_F_515,-0.10080719785721913,0.01232819140597641,0.03713213320636111,-0.11052189793730695,0.048068118102730685,-0.04960309407713743,0.030766822255419317,-0.08835192721602289,-0.01710727929054692,-0.02253429628411535,-0.021688380886142982,0.13169540574311794,-0.1155156491510843,0.0906677374602526,0.15445812210442444,0.049361760914346686,0.006189803351177218,-0.07570677985515517,-0.16875565319245256,-0.041727040433063696
QB_NZ_F_519,-0.04549973858586969,0.03980054668711864,0.07710017743069202,-0.05340510627971325,0.014557971606868381,0.13958603906343856,-0.09874743291785695,-0.10318916042355938,0.13972978065821656,0.13783263913648428,0.06906046313592701,-0.0202066547906107,-0.11401132792516744,-0.13383780872300727,-0.05413921889328607,-0.10617337113892182,-0.14908439005133242,0.028990729814836722,-0.15442085094025326,0.11001911343318913
QB_NZ_F_522,0.03007119907676489,-0.06398828320442873,0.06292401966714622,0.0069878101247187,0.061425321305992424,0.07847634354909214,-2.841958809619124e-4,-0.050898277377236255,-0.040336680212659196,0.05623536030958975,-0.11501413403299383,0.06320989746016227,0.06885393611369228,-0.023406600080609387,0.08566695761646362,-0.024365177258982382,-0.057533725028824076,-0.03172411848258537,-0.13075366003089242,0.02532674034574224
QB_NZ_F_525,-0.08939620028163257,0.014528603666502962,-0.14241128357628777,-0.03335443801814833,0.014134617834685576,0.06272196306653198,-0.09094286660914265,0.11284537254952351,0.12647565786130996,-0.07709254636019232,0.11889947499535551,-0.03431506180730132,-0.04361460013884319,-0.08310661439292182,0.07145145818724412,-0.048185657038800664,-0.029992835983667587,0.049273565485956516,-0.09611875794108488,0.11725455722108706
QB_NZ_F_528,0.03866662529997409,-0.046462983161107176,0.07391061063871461,0.0759227439696216,-0.010000593468743308,0.056224775731932124,-0.19749816547274468,0.06100715232481588,-0.04630748694897911,-0.0828885543696953,0.09062003882319845,-0.18719826243958365,0.07896324290311912,0.17747005983271336,0.0013816164182215076,0.06022318839578347,0.01307279254373959,0.027912404990088787,0.17213633486970153,-0.13934360568994647
